Date,Open,High,Low,Close,Adj Close,Volume,RSI,Upper Bollinger band,Lower Bollinger band,%K (5 days stochastic oscillator),"%D Average(H,3)",EMA 12,EMA 26,Volume Weighted Average Price,William % R,Commodity Channel Index,Rate of Change (10 days),Aroon Up,Aroon Down,MACD,BUY/SELL
2021/09/20,2372.100098,2418.350098,2370,2394.350098,2387.163086,5436385,29.98403541,2500.868417,2250.988761,31.5526623,42.62324166,2371.579473,2306.137497,923.4422077,-38.06662311,58.10653778,0.002449276952,68,0,65.44197563,1
2021/09/21,2405,2416.600098,2384,2404.699951,2397.481689,4576111,30.89222314,2500.573534,2272.219365,42.43096164,48.48168629,2376.674931,2313.43842,923.707001,-33.46668844,59.04200658,-0.008616485058,64,12,63.23651132,0
2021/09/22,2408,2442,2398.25,2430.5,2423.204346,5074612,30.02042987,2495.160644,2300.975099,71.46868876,33.76898844,2384.955711,2322.109648,924.0048613,-27.88732394,72.58536037,-0.004260683526,60,8,62.84606299,1
2021/09/23,2447.399902,2497,2445.5,2489.899902,2482.426025,7267883,28.70176369,2497.219221,2326.845093,94.40937165,48.48410423,2401.100971,2334.538556,924.4465734,-5.419922137,117.7296942,0.02408119014,96,4,66.56241546,1
2021/09/24,2503.550049,2505.449951,2472,2482.699951,2475.247559,7011181,27.73702983,2489.864939,2347.656511,83.20412829,69.43634068,2413.65466,2345.513474,924.8749829,-16.3140968,124.3495897,0.02354050573,96,0,68.14118651,-1
2021/09/27,2487,2529.899902,2475.300049,2524.449951,2516.872314,7095022,35.67517072,2513.045512,2338.597346,96.26459585,83.02739623,2430.70009,2358.768028,925.3147032,-3.325170384,148.4406067,0.06447255965,96,0,71.93206199,1
2021/09/28,2534,2564.899902,2512.800049,2548.050049,2540.401611,8323269,35.17768589,2539.900513,2327.049508,89.88907116,91.2926986,2448.753929,2372.788918,925.8406562,-8.471524033,177.8985637,0.07583022724,96,0,75.96501142,1
2021/09/29,2570,2570,2520.050049,2527.850098,2520.262207,4485721,36.30816872,2556.683965,2324.05177,66.14465703,89.78593177,2460.922571,2384.274931,926.1235114,-20.66171667,164.7215225,0.0628810688,96,0,76.64763941,-1
2021/09/30,2525,2534.600098,2500.350098,2519.25,2511.687988,6272085,36.81915524,2569.767695,2324.346598,48.21428571,84.09944135,2469.896021,2394.273085,926.5136391,-24.87745098,128.1668276,0.03749693223,92,0,75.62293682,0
2021/10/01,2501.949951,2539.800049,2495,2523.699951,2516.124512,4134544,25.48141185,2586.008142,2329.841851,51.10868748,68.0826713,2478.173549,2403.86026,926.7709374,-22.80790591,118.6261761,0.05569843729,88,0,74.31328916,1
2021/10/04,2553,2574.850098,2537.050049,2556.149902,2548.477051,5038910,24.34306717,2601.523291,2341.140981,76.58087282,55.15587674,2490.169911,2415.140974,927.0915901,-8.996962802,139.0047301,0.06757566662,96,0,75.02893692,0
2021/10/05,2555.100098,2612,2547.350098,2609.199951,2601.36792,6245770,21.98506145,2625.832507,2349.817465,97.60679573,58.63461534,2508.482225,2429.515713,927.4970368,-1.157045041,146.6817009,0.08504179489,96,0,78.96651173,1
2021/10/06,2619.949951,2619.949951,2551.100098,2559.850098,2552.16626,4734472,28.76853745,2628.954103,2365.503033,51.90085909,75.09878534,2516.384975,2439.170112,927.8019256,-24.04475486,115.804639,0.05321954248,96,0,77.21486256,-1
2021/10/07,2595,2598.75,2567.699951,2572.399902,2564.678467,2924370,25.10291603,2642.777555,2377.658131,61.94472377,75.36284255,2525.002656,2449.038985,927.9904942,-20.15259965,106.1399055,0.0331338621,92,0,75.96367037,-1
2021/10/08,2585.25,2684.399902,2581.5,2671.25,2663.231689,7279003,24.2093206,2673.041574,2386.951241,91.07572778,70.4841262,2547.502247,2465.499061,928.4784476,-4.595459201,150.9306488,0.07594556439,96,0,82.00318664,1
2021/10/11,2701.399902,2720,2645.350098,2652.649902,2644.6875,6815737,22.29730085,2687.802223,2407.612014,60.99036419,68.30710355,2563.678809,2479.362086,928.9422609,-24.53555483,157.7598521,0.05078332052,96,20,84.31672362,-1
2021/10/12,2645,2683,2641.25,2667.800049,2659.792236,3083747,22.80355041,2699.290522,2430.023722,69.09414962,71.33693858,2579.697462,2493.320453,929.1509893,-21.04836734,138.7152944,0.04699672208,92,16,86.37700822,1
2021/10/13,2679,2719.5,2669.300049,2694.949951,2686.860596,4596429,23.34904817,2712.989043,2445.618065,83.55217272,73.72008053,2597.428614,2508.255972,929.4674929,-10.237047,151.0869762,0.06610354512,96,12,89.17264209,1
2021/10/14,2700.350098,2717.449951,2687.199951,2700.399902,2692.294189,3979730,23.84473198,2734.611289,2455.095812,85.84830469,71.21222884,2613.270351,2522.488856,929.7425416,-8.711154667,140.6074758,0.07190628243,96,8,90.781495,0
2021/10/18,2668.600098,2745,2662.300049,2707.600098,2699.472656,6273850,23.5286993,2747.812134,2468.059273,63.95190169,79.49820901,2627.782619,2536.200799,930.1767724,-14.9599608,129.0887114,0.07286925965,92,4,91.58181996,1
2021/10/19,2723.800049,2751.350098,2708,2731.850098,2723.649902,4076617,25.68696727,2768.211572,2473.916986,82.2888441,77.78412637,2643.793001,2550.69334,930.4628544,-7.606784687,136.5118216,0.06873626459,96,0,93.09966065,0
2021/10/20,2742.75,2742.75,2691.5,2700.399902,2692.294189,5865926,27.79569252,2781.348791,2485.429738,42.78476366,77.36301683,2652.501755,2561.782715,930.8700346,-19.87523952,110.2951102,0.03495322425,92,0,90.71903974,-1
2021/10/21,2727.399902,2728,2603.199951,2622.5,2614.628174,9613812,38.72447549,2779.145192,2502.383337,13.02735731,63.00850315,2647.8861,2566.280292,931.5143789,-60.12602358,50.92414198,0.02447405106,88,8,81.60580849,-1
2021/10/22,2620,2664.899902,2611.5,2627.399902,2619.513184,5089178,38.72447549,2772.745524,2523.597284,16.33474653,46.03365502,2644.734377,2570.80767,931.8519772,-60.7599,28.25043742,0.02138081251,84,4,73.92670716,0
2021/10/25,2680,2680,2570,2601.800049,2593.990234,7937067,41.9301391,2761.875901,2540.988357,17.53517056,24.04895583,2638.129096,2573.103402,932.3728705,-74.68167241,5.799782783,-0.02599904577,80,0,65.02569411,-1
2021/10/26,2617.100098,2668.899902,2603.149902,2661.050049,2653.0625,4499706,44.94405228,2754.941828,2555.329586,52.70625123,15.6324248,2641.655397,2579.617968,932.6727813,-49.16960344,28.42310688,0.003166700209,76,0,62.03742811,1
2021/10/27,2652,2676.800049,2619.949951,2627.399902,2619.513184,4567140,42.35775834,2758.080757,2561.84063,36.3290519,28.85872278,2639.462244,2583.157371,932.9765488,-68.34856852,19.28054337,-0.01514361881,72,0,56.30487262,-1
2021/10/28,2620,2637.949951,2590.5,2598.600098,2590.799805,4562471,45.8842273,2751.666689,2571.997583,26.00008909,35.52349123,2633.17576,2584.301277,933.274151,-84.22934516,-25.80302,-0.03575200087,68,0,48.87448298,-1
2021/10/29,2596.149902,2596.149902,2501.699951,2536.25,2528.636963,6568539,53.47227755,2752.213264,2552.165293,19.37747589,38.34513074,2618.264104,2580.741923,933.6859825,-86.1606134,-113.5995823,-0.06078725669,64,0,37.52218148,-1
2021/11/01,2536.25,2556,2494.100098,2537.800049,2530.182373,7144532,64.43808902,2758.750951,2529.220485,23.91897248,27.23553896,2605.885019,2577.561043,934.1294087,-83.01265267,-136.738038,-0.06271238102,60,0,28.32397559,0
2021/11/02,2545,2548,2495.25,2500.800049,2493.293457,4877652,67.1911924,2767.168689,2496.945604,3.667188176,23.09884582,2589.7181,2571.875044,934.4292266,-97.39554869,-149.8926117,-0.08457640087,56,12,17.84305673,-1
2021/11/03,2506.050049,2520,2461,2483.600098,2476.14502,5533120,70.7572652,2770.004987,2463.91647,12.7720284,15.65454551,2573.392254,2565.336159,934.7634993,-92.21625956,-162.1418011,-0.08028433264,52,96,8.056095071,-1
2021/11/04,2492.949951,2504.899902,2490,2498.850098,2491.349365,787160,75.36908272,2761.877696,2443.250932,28.00601217,13.45272969,2561.92423,2560.411265,934.8113398,-86.9639796,-134.1561051,-0.04714962898,48,92,1.512964482,0
2021/11/08,2519.399902,2520,2456.399902,2501.949951,2494.439941,9385607,73.63665506,2747.618571,2428.131464,45.73293593,14.81507625,2552.697418,2556.080798,935.3796614,-84.09288164,-124.9260621,-0.04774680508,44,88,-3.383379922,-1
2021/11/09,2505,2528.899902,2487.050049,2521.699951,2514.130615,7237470,74.35171893,2724.654691,2421.073894,71.28818683,28.83699217,2547.928577,2553.534068,935.8231836,-75.95728077,-95.56954893,-0.03078641575,40,84,-5.605491578,1
2021/11/10,2516.699951,2558,2503.649902,2549.899902,2542.24585,4731975,73.12971201,2692.039438,2432.189148,92.02747029,48.34237831,2548.231858,2553.264871,936.1175591,-58.18427593,-66.25117259,-0.04176928091,36,80,-5.033013263,1
2021/11/11,2540.050049,2570.5,2535.550049,2554.550049,2546.88208,4948422,60.78434084,2667.421083,2447.100367,86.02108913,69.68286435,2549.203887,2553.360069,936.4284265,-56.10460466,-45.64387255,-0.02772697561,32,76,-4.156182192,1
2021/11/12,2562.899902,2598.75,2557,2593.100098,2585.316406,4020744,59.95604392,2661.561293,2448.060185,96.03098131,83.11224875,2555.95715,2556.303775,936.6855209,-37.97635897,-16.08877283,-0.002116524202,28,72,-0.3466247982,1
2021/11/15,2600,2602.199951,2570,2577.800049,2570.062256,2216708,53.29127723,2654.169588,2452.023318,78.81031458,91.35984691,2559.317596,2557.896092,936.8272604,-44.91830035,-11.43926083,0.01638247373,24,68,1.421504576,-1
2021/11/16,2572.050049,2575,2495,2517.899902,2510.342041,5232292,59.88222598,2642.539527,2443.203358,21.36185864,86.95412834,2552.945643,2554.933411,937.1507477,-66.12504357,-62.32164397,-0.007841495238,20,64,-1.987767664,-1
2021/11/17,2498.949951,2498.949951,2461,2464,2456.60376,4708235,71.1932428,2620.676071,2441.723971,2.12464663,65.40105151,2539.261698,2548.197603,937.4317352,-94.78731451,-116.5254507,-0.01471531041,16,96,-8.935904562,-1
2021/11/18,2460,2489,2450.050049,2473.300049,2465.875977,3925345,68.86739894,2603.101849,2441.398186,15.28098257,34.09893995,2529.113752,2542.649636,937.6653322,-84.71901743,-114.7841108,-0.004147225235,12,96,-13.53588364,1
2021/11/22,2436.100098,2449,2351,2363.75,2356.654785,11133364,70.87365902,2616.412448,2403.44473,5.075637933,12.92249595,2503.673175,2529.397811,938.2917005,-94.92436207,-197.6636608,-0.05406490694,8,96,-25.72463602,-1
2021/11/23,2333.050049,2401.25,2309,2385.850098,2378.688477,11688406,70.87365902,2621.541914,2376.608128,28.89101429,7.49375571,2485.546548,2518.764647,938.9384936,-73.78918457,-200.9742091,-0.04640374719,4,96,-33.21809931,1
2021/11/24,2380,2409.899902,2343.550049,2351.399902,2344.341797,7762564,67.32374701,2630.010973,2346.796191,22.32161776,16.41587826,2464.908602,2506.367258,939.3685988,-85.53891232,-172.5189431,-0.0675338273,0,92,-41.45865628,-1
2021/11/25,2373,2502,2357.149902,2492.949951,2485.466797,19568487,65.96618835,2630.561889,2347.580969,95.31085544,18.76275666,2469.222656,2505.373384,940.5141649,-37.26126134,-74.75257761,-0.02233419083,0,88,-36.15072799,1
2021/11/26,2467.800049,2477.600098,2401.5,2412.600098,2405.358154,7274686,55.58263534,2629.428864,2336.392565,53.67880725,48.8411625,2460.511493,2498.501289,940.9339207,-64.66571783,-90.43625405,-0.05556749654,0,84,-37.98979548,-1
2021/11/29,2439.100098,2500,2399.100098,2441.5,2434.171387,11226147,56.9483562,2626.34651,2330.839211,68.65284974,57.10376015,2457.586648,2494.278971,941.5882983,-54.80899654,-62.04835674,-0.05846287928,12,80,-36.6923229,0
2021/11/30,2468,2475.899902,2388.850098,2405.399902,2398.179688,14847511,57.07273993,2622.037843,2318.533586,39.03431501,72.54750415,2449.557918,2487.695336,942.4394057,-67.12144676,-79.51095608,-0.06687878956,8,76,-38.13741832,-1
2021/12/01,2433,2474,2425.100098,2467,2459.594727,4663276,58.7733822,2613.941954,2314.786632,75.83708918,53.78865733,2452.241315,2486.162348,942.7122868,-46.11186003,-33.21971543,-0.02021522061,4,72,-33.9210332,1
2021/12/02,2469.699951,2496.199951,2461.600098,2482.850098,2475.397461,5870468,55.95373602,2602.900699,2315.585037,84.57047492,61.17475131,2456.950359,2485.916996,943.0613104,-40.70595939,2.452861451,0.00765020211,0,68,-28.96663781,1
2021/12/03,2498.399902,2498.5,2400,2408.25,2401.02124,8871172,59.35421429,2583.966732,2308.111847,17.45381836,66.48062637,2449.457996,2480.163886,943.5731318,-62.68796992,-51.57997315,-0.02630091283,0,64,-30.70588982,-1
2021/12/06,2416,2425,2357.149902,2362.600098,2355.508301,4768334,63.90538906,2554.660113,2306.675615,3.855813386,59.28712749,2436.095242,2471.455457,943.8381436,-72.2279285,-109.4611148,-0.0004864736118,40,60,-35.36021462,-1
2021/12/07,2376.149902,2404,2360,2381.850098,2374.700439,5185007,60.87685381,2523.805778,2318.094264,17.47448099,35.29336889,2427.749835,2464.818023,944.1262757,-62.25383523,-97.2911485,-0.001676551265,36,56,-37.06818743,0
2021/12/08,2424.100098,2431.800049,2406.300049,2418.100098,2410.841797,4035437,56.04709921,2508.456653,2326.88626,43.12002387,12.92803758,2426.26526,2461.357436,944.3561809,-43.47145181,-50.29114575,0.02836616432,32,52,-35.0921754,0
2021/12/09,2435,2474.899902,2425,2456.449951,2449.076416,6098050,53.20753812,2506.367963,2326.567793,70.25113559,21.48343941,2430.909059,2460.993918,944.7113237,-23.60106166,-7.200238177,-0.01464128872,28,48,-30.08485946,1
2021/12/10,2440.25,2466,2430.350098,2458.949951,2451.568848,3860176,42.70079408,2511.173031,2335.362718,86.45439406,43.61521348,2435.223042,2460.842513,944.9359968,-27.16949341,-2.660730037,0.01921157719,24,44,-25.61947107,1
2021/12/13,2473.5,2474.100098,2404,2409.649902,2402.416992,5954148,46.65842441,2507.984813,2341.950908,43.21143981,66.60851784,2431.288713,2457.050468,945.2772372,-63.75563377,-31.69608717,-0.0130452992,20,40,-25.76175507,-1
2021/12/14,2380,2406,2373.399902,2380.149902,2373.005371,5995586,47.82114437,2510.752522,2343.290343,6.650246305,66.63898982,2423.421204,2451.35413,945.6108036,-83.89920601,-101.6454104,-0.01049721503,16,36,-27.93292624,0
2021/12/15,2384,2405,2361.100098,2373.199951,2366.076416,4322855,48.36507795,2497.894335,2339.041387,10.63257807,45.43869339,2415.694857,2445.564931,945.850085,-88.76441163,-103.8256319,-0.0380219088,12,32,-29.87007437,0
2021/12/16,2405.699951,2415.5,2368.649902,2403.899902,2396.684082,4504829,54.42897287,2488.420166,2347.272671,37.87593274,20.16475473,2413.880249,2442.478633,946.1021791,-66.92609297,-56.800229,-0.03179821289,8,28,-28.59838437,0
2021/12/17,2398.050049,2408,2320,2340.449951,2333.424561,9714489,56.69358508,2491.031921,2330.225193,13.27056327,18.38625237,2402.58328,2434.920953,946.6305727,-88.54344482,-126.4054482,-0.02815324364,4,24,-32.33767309,-1
2021/12/20,2317.850098,2317.850098,2247.100098,2277.350098,2270.51416,6611376,61.92159489,2504.673947,2298.290338,17.96319335,20.59302469,2383.316636,2423.249038,946.9707341,-87.96737797,-221.5727397,-0.03608312726,0,96,-39.93240126,-1
2021/12/21,2311.350098,2346,2292.199951,2311.25,2304.312256,5924071,61.92159489,2502.923309,2277.790977,38.0937882,23.03656312,2372.229462,2414.952813,947.2835437,-74.48292482,-142.7946415,-0.02964086533,0,92,-42.72335108,0
2021/12/22,2324.899902,2371.899902,2322,2366.100098,2358.997803,8149415,65.28910571,2488.580439,2275.455275,70.66512426,23.10918161,2371.286483,2411.334093,947.7252,-47.76114908,-80.26991559,-0.02150448612,0,88,-40.04761049,1
2021/12/23,2374,2380,2358.050049,2365.25,2358.150146,4186912,54.53013438,2473.260126,2284.632732,73.43068612,42.24070194,2370.357793,2407.920457,947.9543301,-48.13432675,-57.96148781,-0.03712672874,36,84,-37.56266359,0
2021/12/24,2370,2392,2337.550049,2372.800049,2365.677734,3639616,49.6911174,2472.899217,2286.450776,86.74950726,60.72986619,2370.733525,2405.318945,948.1534048,-44.81999159,-51.98082052,-0.03503524013,32,80,-34.58542022,0
2021/12/27,2361.550049,2378,2348.100098,2370.25,2363.135254,1853948,49.12881159,2471.799633,2285.893204,78.20642353,76.94843921,2370.659136,2402.721245,948.2546451,-45.93941705,-51.80395693,-0.01635088233,28,76,-32.06210901,0
2021/12/28,2375.600098,2404.850098,2373.050049,2398.399902,2391.200684,2941883,51.38162261,2470.89093,2283.987592,92.21461874,79.46220563,2374.926946,2402.401146,948.4182861,-33.34810396,-3.123546476,0.007667584292,24,72,-27.47419939,1
2021/12/29,2391,2419,2382.100098,2402.5,2395.28833,7118779,52.39254434,2465.661954,2281.509432,79.74216093,85.72351651,2379.168955,2402.408468,948.8166068,-31.54189339,15.77472391,0.01234622013,20,68,-23.23951368,0
2021/12/30,2400,2404.949951,2345.600098,2359.100098,2352.018799,13537254,61.56586515,2449.044547,2283.862575,26.45802574,83.3877344,2376.081438,2399.200441,949.557142,-34.84580346,-40.3000786,-0.01863630177,16,64,-23.11900265,-1
2021/12/31,2373,2383.899902,2360,2368.149902,2361.041504,4373768,56.84864258,2431.991814,2294.986736,30.72184483,66.13826847,2374.861202,2396.900401,949.7963722,-29.58122571,-30.06423931,0.01183531012,12,60,-22.03919908,0
2022/01/03,2365,2407.949951,2363.550049,2403.850098,2396.634521,2502073,51.72117233,2432.766934,2297.597359,79.35977898,45.64067717,2379.321032,2397.415193,949.9352225,-8.81321154,23.98251086,0.05554701498,8,56,-18.09416128,1
2022/01/04,2415.899902,2461,2404,2458.100098,2450.72168,5006225,45.93876256,2452.86009,2289.632795,97.48708452,45.51321652,2391.440888,2401.910371,950.2224451,-1.355728531,119.5525173,0.06353708945,4,52,-10.4694831,1
2022/01/05,2462,2477,2432.949951,2469.600098,2462.187012,5373618,40.16448379,2471.162471,2280.716156,94.36841132,69.18956945,2403.465382,2406.924425,950.5345129,-3.218749523,141.5231722,0.0437428662,0,48,-3.459043126,0
2022/01/06,2451.199951,2454,2409,2416.5,2409.246338,6667483,40.54221618,2477.716331,2285.026589,48.29059829,90.40509161,2405.470708,2407.633727,950.9129894,-32.73808656,77.96612915,0.0216678998,92,44,-2.163019133,-1
2022/01/07,2430.949951,2458.050049,2411.550049,2436,2428.687988,6051239,29.47339998,2490.725562,2294.68163,63.86071599,80.04869805,2410.167522,2409.734932,951.2583414,-26.4516129,100.1985122,0.02663517772,88,40,0.4325896259,0
2022/01/10,2452,2457,2416.050049,2438,2430.681885,4267365,27.87002159,2484.262589,2319.251746,46.57534247,68.83990854,2414.449442,2411.828641,951.5020869,-27.96702309,104.4492525,0.02858348275,84,36,2.620800595,-1
2022/01/11,2436,2474.949951,2435,2455.550049,2448.179199,7478681,30.59257604,2482.231285,2334.061614,68.45595441,52.90888558,2420.772612,2415.067264,951.9342818,-15.38182756,126.2772863,0.02382844785,80,32,5.705348135,1
2022/01/12,2471.300049,2524.949951,2465,2521.100098,2513.532471,6830402,34.34465968,2509.96492,2328.592279,96.67972865,59.63067096,2436.20761,2422.921548,952.3415285,-2.146560444,180.812473,0.04936528533,96,28,13.28606196,1
2022/01/13,2521.25,2541,2508.399902,2535.300049,2527.689941,5471871,27.9841769,2535.038358,2326.733127,95.59679169,70.57034184,2451.452601,2431.245881,952.6727821,-2.917069529,177.5162692,0.07468947636,96,24,20.20671917,1
2022/01/14,2535,2567.300049,2525.850098,2539,2531.378662,9197773,26.95153939,2556.59324,2329.285387,81.2892238,86.91082492,2464.921431,2439.227668,953.2348656,-12.76502267,169.8731837,0.07214496762,96,20,25.69376329,0
2022/01/17,2538,2565,2537,2552.25,2544.588867,3708822,26.67588113,2574.660051,2333.197162,88.6243058,91.18858138,2478.356596,2447.599693,953.4624515,-6.788476467,164.9072638,0.06173425794,96,16,30.75690312,1
2022/01/18,2554.75,2562.350098,2515.75,2521.800049,2514.230469,2868235,33.64694792,2584.741344,2340.158733,55.52299296,88.50344043,2485.040204,2453.096015,953.6364167,-21.94886119,128.2810157,0.0259143031,92,12,31.94418862,-1
2022/01/19,2530,2542,2509,2521.600098,2514.031006,4502155,25.37878788,2596.251493,2351.862869,22.41114271,75.14550752,2490.664803,2458.170392,953.9078332,-22.4294238,103.8285068,0.02105604063,88,8,32.49441122,0
2022/01/20,2500.050049,2509.949951,2455,2477.449951,2470.013428,7612203,34.1841766,2589.777327,2373.951328,19.99104292,55.51948049,2488.631749,2459.598507,954.3538509,-55.02147645,44.39913396,0.02522240886,84,4,29.03324157,-1
2022/01/21,2452,2502.25,2452,2477.850098,2470.412354,6155759,35.03150557,2578.969709,2395.330375,22.87619292,32.6417262,2486.973033,2460.950477,954.7135307,-56.50658453,35.12859472,0.01717984319,80,0,26.02255637,1
2022/01/24,2475,2504.75,2355.100098,2377.899902,2370.762207,10092511,53.01921657,2579.780378,2383.062535,11.0011117,21.75945952,2470.192552,2454.798583,955.2777925,-89.2555093,-54.23901121,-0.02465139377,76,0,15.39396907,-1
2022/01/25,2349.550049,2388.649902,2305,2373.25,2366.126221,11311456,61.16006978,2586.125037,2362.953577,28.79746835,17.95611585,2455.278313,2448.757947,955.8849916,-73.98018023,-126.3772928,-0.03351593222,72,0,6.520366107,1
2022/01/27,2336,2356.100098,2311.050049,2338.100098,2331.081787,9239426,61.17762449,2599.624178,2338.25445,16.15033223,20.89159099,2437.250895,2440.561069,956.3732979,-87.3808266,-140.6236968,-0.07258735984,68,96,-3.310173879,0
2022/01/28,2365,2375.899902,2328.399902,2335.850098,2328.838623,6769154,61.42511081,2606.016892,2317.554606,15.44435444,18.64963743,2421.650773,2432.804701,956.7338469,-88.23862286,-120.5230057,-0.07866917018,64,92,-11.1539283,-1
2022/01/31,2360.199951,2406.399902,2356.199951,2386.600098,2379.436279,5604308,65.01722044,2606.586799,2309.641856,40.85111289,20.13071834,2416.258361,2429.382138,957.0400133,-68.89055175,-78.3288755,-0.06002359275,60,88,-13.12377659,1
2022/02/01,2408,2420.600098,2347.100098,2378.699951,2371.559814,6092033,57.60061482,2605.964629,2299.285441,63.75422882,24.14859986,2410.480144,2425.627902,957.3724576,-71.90242576,-79.4307487,-0.06799884377,56,84,-15.14775748,-1
2022/02/02,2407,2407,2375.100098,2383.550049,2376.395264,4623163,60.31405682,2599.957401,2285.642662,66.17979696,40.01656539,2406.337053,2422.511024,957.6257775,-70.05336091,-68.24191072,-0.05482195151,52,80,-16.17397107,-1
2022/02/03,2392,2401.449951,2347.199951,2352.75,2345.687744,4417864,74.56586975,2588.476739,2271.044745,26.41002846,56.92837956,2398.092891,2417.34354,957.8641426,-81.63461538,-84.40999301,-0.06696148931,48,76,-19.25064977,-1
2022/02/04,2341,2348.449951,2321.100098,2331.300049,2324.302246,5104761,79.15115339,2572.504735,2257.345328,10.25120704,52.11468475,2387.817069,2410.969948,958.1329207,-89.78043949,-107.4090921,-0.05899207043,44,72,-23.15287961,0
2022/02/07,2342,2356.800049,2305,2317.100098,2310.144775,4944725,80.78519154,2551.03909,2245.21813,10.46720393,34.28034415,2376.937535,2404.016626,958.3917881,-94.89447342,-101.6724132,-0.06487478808,40,96,-27.07909133,-1
2022/02/08,2330.649902,2360,2310,2356.050049,2348.978027,5566080,82.31759804,2520.118846,2252.459802,50.04906765,15.70947981,2373.724076,2400.463546,958.6864142,-75.09145586,-78.14936348,-0.009188718575,36,92,-26.7394709,1
2022/02/09,2371.149902,2387.199951,2358,2383.5,2376.345459,5300891,73.28736019,2491.932138,2260.917925,81.38936224,23.58915954,2375.228064,2399.206987,958.9738242,-60.7008761,-44.34377456,0.004318971874,32,88,-23.97892352,1
2022/02/10,2395.699951,2395.699951,2365.100098,2381.050049,2373.902832,5752361,64.12658948,2459.548675,2279.529973,83.84794938,47.30187794,2376.123754,2397.862029,959.2865448,-61.92738473,-38.6635989,0.01836959463,28,84,-21.73827511,-1
2022/02/11,2373.25,2384.5,2344.100098,2376.399902,2369.266602,7357863,64.6089271,2434.50895,2290.076813,78.72099291,71.76212642,2376.166238,2396.272242,959.6828911,-38.23543125,-47.43688973,0.01735976296,24,80,-20.1060036,0
2022/02/14,2340.25,2354.949951,2313,2338.550049,2331.530518,4947109,56.94368686,2404.55916,2314.405196,33.31396187,81.31943484,2370.379132,2391.996524,959.9430435,-70.97749087,-78.41584926,-0.02013326365,20,76,-21.61739165,0
2022/02/15,2351.199951,2423.899902,2335.699951,2417.949951,2410.691895,5174646,56.2253242,2415.574274,2309.775789,94.63484557,65.29430139,2377.69772,2393.919,960.2263309,-5.004168128,-9.432160277,0.01650060992,16,72,-16.22128022,1
2022/02/16,2430,2433,2395.949951,2412.949951,2405.707031,4796294,38.58822013,2426.327368,2309.715531,83.29162583,68.88993345,2383.12114,2395.3287,960.4927361,-15.66410078,33.60948794,0.01233450164,12,68,-12.2075601,-1
2022/02/17,2420.100098,2454.899902,2410,2443.5,2436.165283,5931774,38.16397535,2443.494767,2307.926689,91.96623688,70.41347776,2392.410195,2398.896944,960.827098,-7.605009642,90.6610385,0.03857188397,8,64,-6.486749149,1
2022/02/18,2444.399902,2456.399902,2420.149902,2424.399902,2417.122559,3126873,38.2043718,2447.615113,2309.206316,77.68478252,89.96423609,2397.331689,2400.786052,961.0029959,-21.13607709,105.0961885,0.03993473643,4,60,-3.454363778,-1
2022/02/21,2412,2437.5,2384.600098,2399.899902,2392.696045,5125968,46.89332444,2449.835582,2310.014411,53.18970759,84.31421508,2397.726798,2400.720412,961.2861078,-37.31838611,65.28757156,0.03573423698,0,56,-2.993613258,-1
2022/02/22,2352.899902,2395.899902,2347.149902,2389,2381.828857,6227901,48.53733978,2450.368643,2310.259915,38.30672586,74.28024233,2396.384214,2399.852233,961.6228024,-44.51779764,3.724802867,0.01398525087,0,52,-3.468018985,1
2022/02/23,2401.100098,2406.550049,2368,2374.050049,2366.923828,3373615,46.78635017,2451.941164,2311.730258,24.62256018,56.39373866,2392.948189,2397.94096,961.8058313,-54.39227629,22.20535063,-0.003964737151,0,48,-4.992771484,-1
2022/02/24,2305,2339.899902,2243.399902,2255.75,2248.979004,11466725,58.82079302,2469.503544,2283.375013,5.798168075,38.70633121,2371.840775,2387.408296,962.3824383,-94.20183192,-212.7880603,-0.05262386192,0,96,-15.56752141,-1
2022/02/25,2280.100098,2307.949951,2276.25,2283.949951,2277.094238,6724094,57.40854088,2475.476037,2272.666786,20.89130784,22.90915137,2358.31911,2379.744715,962.7228145,-80.96241831,-165.9117647,-0.03890336425,0,92,-21.4256055,0
2022/02/28,2243,2367.350098,2243,2359.550049,2352.467529,9828768,53.74789885,2471.930606,2276.712216,71.26261943,17.10401203,2358.508485,2378.248814,963.232748,-45.38420688,-87.86091993,0.008979923269,72,88,-19.74032903,1
2022/03/02,2334.449951,2401,2329.199951,2398.550049,2391.350342,9909226,49.63457917,2473.327869,2277.46496,95.10853097,32.65069845,2364.668726,2379.752609,963.7664692,-27.10865959,17.91220132,-0.008023285177,68,84,-15.0838836,1
2022/03/03,2400,2414.850098,2370.050049,2378.300049,2371.161133,4701183,50.27053615,2473.058681,2277.341291,78.73143546,62.42081941,2366.765852,2379.645012,964.0215963,-36.59788607,40.42331139,-0.01435997543,64,80,-12.87915987,-1
2022/03/04,2353,2364.300049,2320.350098,2325.550049,2318.56958,4986814,54.56995295,2472.470511,2270.665196,48.03607909,81.70086195,2360.424959,2375.637978,964.2824334,-61.31673528,-53.52168348,-0.0482709028,60,76,-15.21301838,-1
2022/03/07,2278.699951,2312.100098,2222,2239.550049,2232.827637,8299295,58.18858561,2484.967771,2244.02508,9.100357833,73.95868184,2341.828819,2365.557391,964.6913842,-92.5127746,-169.4208201,-0.07624561148,56,96,-23.72857113,-1
